Linux 4.15.0-211-generic (133414165dce) 	06/24/23 	_x86_64_	(96 CPU)

00:32:06        CPU     %user     %nice   %system   %iowait    %steal     %idle
00:53:42        all      0.23      0.02      0.92      0.01      0.00     98.82
00:53:43        all      0.23      0.00      0.94      0.00      0.00     98.83
00:53:44        all      0.21      0.02      0.98      0.00      0.00     98.79
00:53:45        all      0.17      0.01      0.99      0.00      0.00     98.83
00:53:46        all      0.23      0.01      0.94      0.00      0.00     98.82
00:53:47        all      0.19      0.02      0.98      0.00      0.00     98.81
00:53:48        all      0.19      0.02      0.99      0.00      0.00     98.80
00:53:49        all      0.19      0.00      0.92      0.00      0.00     98.89
00:53:50        all      0.21      0.01      0.93      0.00      0.00     98.85
00:53:51        all      0.52      0.02      1.67      0.00      0.00     97.78
00:53:52        all      0.21      0.01      1.04      0.00      0.00     98.74
00:53:53        all     37.64      0.01      4.90      0.00      0.00     57.44
00:53:54        all     18.80      0.01      1.21      0.00      0.00     79.98
00:53:55        all      0.22      0.01      0.96      0.00      0.00     98.81
00:53:56        all      0.21      0.01      0.91      0.00      0.00     98.87
00:53:57        all      0.21      0.02      0.89      0.00      0.00     98.88
00:53:58        all      0.22      0.00      0.91      0.00      0.00     98.87
00:53:59        all      0.20      0.02      0.96      0.00      0.00     98.82
00:54:00        all      0.24      0.01      0.99      0.00      0.00     98.76
00:54:01        all      0.55      0.02      1.68      0.00      0.00     97.74
00:54:02        all      0.22      0.01      0.90      0.00      0.00     98.87
00:54:03        all      0.15      0.02      1.01      0.00      0.00     98.82
00:54:04        all      0.20      0.00      0.97      0.00      0.00     98.83
00:54:05        all      0.21      0.01      0.90      0.00      0.00     98.88
00:54:06        all      0.20      0.02      0.99      0.00      0.00     98.79
00:54:07        all      5.91      0.01      1.01      0.00      0.00     93.06
00:54:08        all     48.86      0.02      5.05      0.00      0.00     46.07
00:54:09        all      8.49      0.01      1.28      0.00      0.00     90.22
00:54:10        all      0.20      0.01      1.02      0.00      0.00     98.77
00:54:11        all      0.49      0.01      1.73      0.00      0.00     97.76
00:54:12        all      0.20      0.01      0.99      0.00      0.00     98.80
00:54:13        all      0.21      0.02      0.99      0.00      0.00     98.78
00:54:14        all      0.19      0.01      0.94      0.00      0.00     98.86
00:54:15        all      0.32      0.00      0.92      0.00      0.00     98.76
00:54:16        all      0.23      0.01      0.94      0.00      0.00     98.82
00:54:17        all      0.24      0.00      0.89      0.00      0.00     98.87
00:54:18        all      0.23      0.01      0.92      0.00      0.00     98.84
00:54:19        all      0.19      0.02      0.99      0.00      0.00     98.80
00:54:20        all      0.16      0.00      0.97      0.00      0.00     98.87
00:54:21        all      0.56      0.02      1.69      0.02      0.00     97.70
00:54:22        all      0.23      0.01      0.94      0.00      0.00     98.82
00:54:23        all      0.31      0.01      1.10      0.02      0.00     98.56
00:54:24        all     33.07      0.00      5.03      0.02      0.00     61.88
00:54:25        all     32.43      0.01      1.42      0.00      0.00     66.14
00:54:26        all      0.21      0.01      0.95      0.00      0.00     98.83
00:54:27        all      0.23      0.01      0.94      0.00      0.00     98.82
00:54:28        all      0.19      0.01      0.96      0.00      0.00     98.84
00:54:29        all      0.21      0.01      0.94      0.00      0.00     98.84
00:54:30        all      0.25      0.01      0.90      0.00      0.00     98.84
00:54:31        all      0.53      0.01      1.78      0.00      0.00     97.68
00:54:32        all      0.23      0.01      0.96      0.00      0.00     98.80
00:54:33        all      0.25      0.01      0.92      0.00      0.00     98.82
00:54:34        all      0.23      0.00      0.92      0.00      0.00     98.85
00:54:35        all      0.19      0.02      0.96      0.00      0.00     98.83
00:54:36        all      0.21      0.01      0.92      0.00      0.00     98.86
00:54:37        all      0.23      0.01      0.94      0.00      0.00     98.82
00:54:38        all      0.21      0.01      0.95      0.00      0.00     98.83
00:54:39        all      0.24      0.01      0.89      0.00      0.00     98.86
00:54:40        all      0.19      0.03      0.95      0.00      0.00     98.83
00:54:41        all     45.21      0.01      5.29      0.01      0.00     49.48
00:54:42        all     16.99      0.02      1.82      0.00      0.00     81.17
00:54:43        all      0.23      0.01      0.91      0.00      0.00     98.85
00:54:44        all      0.19      0.01      0.99      0.00      0.00     98.81
00:54:45        all      0.23      0.02      0.94      0.00      0.00     98.81
00:54:46        all      0.20      0.01      0.96      0.00      0.00     98.83
00:54:47        all      0.16      0.01      0.98      0.01      0.00     98.84
00:54:48        all      0.28      0.01      0.96      0.00      0.00     98.75
00:54:49        all      0.22      0.01      0.94      0.00      0.00     98.83
00:54:50        all      0.28      0.01      0.96      0.00      0.00     98.75
00:54:51        all      0.52      0.00      1.78      0.00      0.00     97.70
00:54:52        all      0.16      0.01      1.01      0.00      0.00     98.82
00:54:53        all      0.23      0.00      0.95      0.00      0.00     98.82
00:54:54        all      0.17      0.01      1.00      0.00      0.00     98.82
00:54:55        all      0.18      0.01      0.97      0.00      0.00     98.84
00:54:56        all      0.20      0.01      0.96      0.00      0.00     98.83
00:54:57        all      4.56      0.01      1.09      0.00      0.00     94.34
00:54:58        all     47.19      0.02      5.31      0.00      0.00     47.48
00:54:59        all     10.24      0.01      1.18      0.00      0.00     88.57
00:55:00        all      0.18      0.01      0.97      0.00      0.00     98.84
00:55:01        all      0.46      0.01      1.76      0.00      0.00     97.77
00:55:02        all      0.20      0.01      0.95      0.00      0.00     98.84
00:55:03        all      0.19      0.00      0.99      0.00      0.00     98.82
00:55:04        all      0.18      0.02      0.97      0.00      0.00     98.83
00:55:05        all      0.23      0.02      0.97      0.00      0.00     98.78
00:55:06        all      0.18      0.01      0.99      0.00      0.00     98.82
00:55:07        all      0.22      0.01      0.94      0.00      0.00     98.83
00:55:08        all      0.23      0.00      0.90      0.00      0.00     98.87
00:55:09        all      0.25      0.01      0.88      0.00      0.00     98.86
00:55:10        all      0.15      0.01      1.11      0.00      0.00     98.74
00:55:11        all      0.55      0.02      1.67      0.00      0.00     97.75
00:55:12        all      0.20      0.01      0.96      0.00      0.00     98.83
00:55:13        all      0.22      0.01      0.97      0.00      0.00     98.80
00:55:14        all     22.04      0.01      4.51      0.00      0.00     73.45
00:55:15        all     43.09      0.02      2.35      0.00      0.00     54.53
00:55:16        all      0.27      0.01      0.97      0.00      0.00     98.75
00:55:17        all      0.17      0.00      0.97      0.00      0.00     98.86
00:55:18        all      0.20      0.02      0.92      0.00      0.00     98.86
00:55:19        all      0.18      0.02      0.99      0.00      0.00     98.81
00:55:20        all      0.22      0.02      0.94      0.00      0.00     98.82
00:55:21        all      0.51      0.01      1.61      0.00      0.00     97.87
00:55:22        all      0.23      0.02      1.06      0.00      0.00     98.69
00:55:23        all      0.23      0.02      0.99      0.00      0.00     98.76
00:55:24        all      0.60      0.01      1.20      0.01      0.00     98.18
00:55:25        all      0.50      0.02      1.29      0.03      0.00     98.16
00:55:26        all      0.22      0.01      0.94      0.00      0.00     98.83
00:55:27        all      0.20      0.01      0.92      0.00      0.00     98.87
00:55:28        all      0.20      0.00      0.99      0.00      0.00     98.81
00:55:29        all      0.25      0.00      0.95      0.00      0.00     98.80
00:55:30        all      0.19      0.02      0.97      0.00      0.00     98.82
00:55:31        all      0.40      0.01      1.39      0.00      0.00     98.20
00:55:32        all     46.37      0.01      5.14      0.00      0.00     48.48
00:55:33        all     20.99      0.01      1.38      0.00      0.00     77.62
00:55:34        all      0.26      0.01      0.90      0.00      0.00     98.83
00:55:35        all      0.20      0.03      0.98      0.00      0.00     98.79
00:55:36        all      0.22      0.01      0.99      0.00      0.00     98.78
00:55:37        all      0.22      0.02      0.92      0.00      0.00     98.84
00:55:38        all      0.30      0.00      0.86      0.00      0.00     98.84
00:55:39        all      0.25      0.02      1.00      0.00      0.00     98.73
00:55:40        all      0.22      0.00      0.95      0.00      0.00     98.83
00:55:41        all      0.26      0.01      1.04      0.00      0.00     98.68
00:55:42        all      0.46      0.01      2.10      0.00      0.00     97.43
00:55:43        all      0.18      0.02      0.98      0.00      0.00     98.82
00:55:44        all      0.18      0.01      0.96      0.00      0.00     98.85
00:55:45        all      0.20      0.01      0.94      0.00      0.00     98.85
00:55:46        all      0.28      0.02      0.98      0.00      0.00     98.72
00:55:47        all      0.18      0.04      0.98      0.00      0.00     98.80
00:55:48        all     33.83      0.02      4.48      0.00      0.00     61.67
00:55:49        all     16.36      0.03      1.22      0.00      0.00     82.39
00:55:50        all      0.16      0.01      0.98      0.00      0.00     98.85
00:55:51        all      0.19      0.01      1.00      0.00      0.00     98.80
00:55:52        all      0.51      0.01      1.84      0.00      0.00     97.64
00:55:53        all      0.19      0.02      0.98      0.00      0.00     98.81
00:55:54        all      0.21      0.02      0.94      0.00      0.00     98.83
00:55:55        all      0.25      0.01      0.90      0.00      0.00     98.84
00:55:56        all      0.23      0.01      0.98      0.00      0.00     98.78
00:55:57        all      0.19      0.02      0.94      0.00      0.00     98.85
00:55:58        all      0.26      0.00      0.90      0.00      0.00     98.84
00:55:59        all      0.17      0.02      1.00      0.00      0.00     98.81
00:56:00        all      0.20      0.01      1.00      0.00      0.00     98.79
00:56:01        all      0.20      0.01      0.98      0.00      0.00     98.81
00:56:02        all      0.50      0.00      1.68      0.00      0.00     97.82
00:56:03        all      7.39      0.04      4.45      0.00      0.00     88.12
00:56:04        all     51.88      0.02      2.09      0.00      0.00     46.01
00:56:05        all      0.96      0.01      1.08      0.00      0.00     97.95
00:56:06        all      0.24      0.01      0.91      0.00      0.00     98.84
00:56:07        all      0.26      0.00      0.92      0.00      0.00     98.82
00:56:08        all      0.19      0.01      0.96      0.00      0.00     98.84
00:56:09        all      0.17      0.00      0.98      0.00      0.00     98.85
00:56:10        all      0.17      0.02      1.07      0.00      0.00     98.75
00:56:11        all      0.21      0.02      0.94      0.00      0.00     98.83
00:56:12        all      0.55      0.02      1.66      0.00      0.00     97.76
00:56:13        all      0.20      0.01      1.01      0.00      0.00     98.78
00:56:14        all      0.21      0.02      0.95      0.00      0.00     98.82
00:56:15        all      0.25      0.02      0.93      0.00      0.00     98.80
00:56:16        all      0.24      0.01      0.94      0.00      0.00     98.81
00:56:17        all      0.15      0.01      1.02      0.00      0.00     98.82
00:56:18        all      0.22      0.01      0.99      0.00      0.00     98.78
00:56:19        all      6.40      0.01      1.03      0.00      0.00     92.56
00:56:20        all     47.61      0.01      5.63      0.00      0.00     46.75
00:56:21        all      9.64      0.01      1.52      0.00      0.00     88.83
00:56:22        all      0.52      0.01      1.64      0.00      0.00     97.83
00:56:23        all      0.22      0.00      0.96      0.00      0.00     98.82
00:56:24        all      0.16      0.01      1.01      0.00      0.00     98.82
00:56:25        all      0.67      0.00      1.51      0.05      0.00     97.77
00:56:26        all      0.25      0.01      0.94      0.00      0.00     98.80
00:56:27        all      0.23      0.01      0.98      0.00      0.00     98.78
00:56:28        all      0.19      0.00      0.94      0.00      0.00     98.87
00:56:29        all      0.21      0.01      0.92      0.00      0.00     98.86
00:56:30        all      0.22      0.01      0.90      0.00      0.00     98.87
00:56:31        all      0.13      0.01      1.00      0.00      0.00     98.86
00:56:32        all      0.55      0.01      1.64      0.00      0.00     97.80
00:56:33        all      0.23      0.02      0.94      0.00      0.00     98.81
00:56:34        all      0.20      0.01      0.95      0.00      0.00     98.84
00:56:35        all      0.24      0.01      0.92      0.00      0.00     98.83
00:56:36        all      0.20      0.02      0.95      0.00      0.00     98.83
00:56:37        all     42.28      0.01      4.73      0.00      0.00     52.98
00:56:38        all     24.41      0.01      1.49      0.00      0.00     74.10
00:56:39        all      0.20      0.01      0.99      0.00      0.00     98.80
00:56:40        all      0.25      0.01      0.90      0.00      0.00     98.84
00:56:41        all      0.18      0.01      0.94      0.00      0.00     98.87
00:56:42        all      0.54      0.03      1.66      0.00      0.00     97.76
00:56:43        all      0.21      0.02      0.95      0.00      0.00     98.82
00:56:44        all      0.27      0.01      0.96      0.00      0.00     98.76
00:56:45        all      0.23      0.00      0.93      0.00      0.00     98.84
00:56:46        all      0.23      0.02      0.89      0.00      0.00     98.86
00:56:47        all      0.24      0.01      0.91      0.00      0.00     98.84
00:56:48        all      0.17      0.01      1.01      0.00      0.00     98.81
00:56:49        all      0.27      0.01      0.91      0.00      0.00     98.81
00:56:50        all      0.27      0.02      0.95      0.00      0.00     98.76
00:56:51        all      0.19      0.02      0.94      0.00      0.00     98.85
00:56:52        all      0.55      0.02      1.67      0.00      0.00     97.75
00:56:53        all     43.69      0.01      4.71      0.00      0.00     51.59
00:56:54        all     19.74      0.01      1.27      0.00      0.00     78.98
00:56:55        all      0.24      0.02      0.92      0.00      0.00     98.82
00:56:56        all      0.16      0.00      1.00      0.00      0.00     98.84
00:56:57        all      0.19      0.02      0.98      0.00      0.00     98.81
00:56:58        all      0.19      0.01      0.96      0.00      0.00     98.84
00:56:59        all      0.22      0.01      0.90      0.00      0.00     98.87
00:57:00        all      0.26      0.00      1.00      0.00      0.00     98.74
00:57:01        all      0.22      0.01      0.92      0.00      0.00     98.85
00:57:02        all      0.54      0.01      1.65      0.00      0.00     97.80
00:57:03        all      0.22      0.00      0.94      0.00      0.00     98.84
00:57:04        all      0.20      0.02      0.98      0.00      0.00     98.80
00:57:05        all      0.16      0.01      0.98      0.00      0.00     98.85
00:57:06        all      0.22      0.02      0.90      0.00      0.00     98.86
00:57:07        all      0.20      0.01      0.95      0.00      0.00     98.84
00:57:08        all      0.19      0.01      0.97      0.00      0.00     98.83
00:57:09        all      0.22      0.02      0.91      0.00      0.00     98.85
00:57:10        all     19.84      0.02      4.67      0.00      0.00     75.47
00:57:11        all     46.74      0.00      2.21      0.00      0.00     51.06
00:57:12        all      0.65      0.01      1.71      0.00      0.00     97.64
00:57:13        all      0.21      0.01      0.96      0.00      0.00     98.82
00:57:14        all      0.21      0.02      0.90      0.00      0.00     98.87
00:57:15        all      0.16      0.01      0.99      0.00      0.00     98.84
00:57:16        all      0.22      0.02      0.91      0.00      0.00     98.85
00:57:17        all      0.21      0.02      0.94      0.00      0.00     98.83
00:57:18        all      0.24      0.02      0.96      0.00      0.00     98.78
00:57:19        all      0.23      0.00      0.93      0.00      0.00     98.84
00:57:20        all      0.19      0.02      0.93      0.00      0.00     98.86
00:57:21        all      0.23      0.00      0.94      0.00      0.00     98.83
00:57:22        all      0.60      0.01      1.69      0.00      0.00     97.70
00:57:23        all      0.23      0.01      1.03      0.00      0.00     98.73
00:57:24        all      0.23      0.02      0.94      0.00      0.00     98.81
00:57:25        all     18.00      0.01      4.73      0.01      0.00     77.25
00:57:26        all     41.28      0.01      2.06      0.03      0.00     56.61
00:57:27        all      0.23      0.01      0.99      0.00      0.00     98.77
00:57:28        all      0.19      0.01      0.98      0.00      0.00     98.82
00:57:29        all      0.23      0.01      0.90      0.00      0.00     98.86
00:57:30        all      0.22      0.01      0.97      0.00      0.00     98.80
00:57:31        all      0.24      0.01      0.93      0.00      0.00     98.82
00:57:32        all      0.54      0.01      1.68      0.00      0.00     97.76
00:57:33        all      0.23      0.02      0.96      0.00      0.00     98.79
00:57:34        all      0.22      0.02      0.96      0.00      0.00     98.80
00:57:35        all      0.25      0.02      0.87      0.00      0.00     98.86
00:57:36        all      0.20      0.01      0.96      0.00      0.00     98.83
00:57:37        all      0.23      0.01      0.93      0.00      0.00     98.83
00:57:38        all      0.27      0.02      0.89      0.00      0.00     98.82
00:57:39        all      0.19      0.01      0.97      0.00      0.00     98.83
00:57:40        all      0.26      0.01      0.96      0.00      0.00     98.77
00:57:41        all      0.24      0.01      0.93      0.00      0.00     98.82
00:57:42        all     42.88      0.01      6.28      0.00      0.00     50.83
00:57:43        all      8.42      0.00      1.11      0.00      0.00     90.47
00:57:44        all      0.20      0.02      1.00      0.00      0.00     98.78
00:57:45        all      0.20      0.00      0.97      0.00      0.00     98.83
00:57:46        all      0.21      0.01      0.95      0.00      0.00     98.83
00:57:47        all      0.19      0.01      0.97      0.00      0.00     98.83
00:57:48        all      0.18      0.02      0.97      0.00      0.00     98.83
00:57:49        all      0.21      0.02      0.98      0.00      0.00     98.79
00:57:50        all      0.23      0.02      0.92      0.00      0.00     98.83
00:57:51        all      0.17      0.01      1.00      0.00      0.00     98.82
00:57:52        all      0.49      0.03      1.76      0.00      0.00     97.72
00:57:53        all      0.21      0.02      0.98      0.00      0.00     98.79
00:57:54        all      0.26      0.02      0.93      0.00      0.00     98.79
00:57:55        all      0.20      0.02      0.98      0.00      0.00     98.80
00:57:56        all      5.36      0.02      1.01      0.00      0.00     93.61
00:57:57        all     48.36      0.01      4.84      0.00      0.00     46.79
00:57:58        all     10.09      0.02      1.27      0.00      0.00     88.62
00:57:59        all      0.15      0.01      1.03      0.00      0.00     98.81
00:58:00        all      0.24      0.01      0.96      0.00      0.00     98.79
00:58:01        all      0.17      0.00      1.00      0.00      0.00     98.83
00:58:02        all      0.53      0.03      1.70      0.00      0.00     97.73
00:58:03        all      0.22      0.02      0.92      0.00      0.00     98.84
00:58:04        all      0.24      0.01      0.96      0.00      0.00     98.79
00:58:05        all      0.24      0.01      0.95      0.00      0.00     98.80
00:58:06        all      0.25      0.02      0.90      0.00      0.00     98.83
00:58:07        all      0.19      0.01      0.95      0.00      0.00     98.85
00:58:08        all      0.24      0.01      0.90      0.00      0.00     98.85
00:58:09        all      0.23      0.01      0.96      0.00      0.00     98.80
00:58:10        all      0.20      0.03      1.05      0.00      0.00     98.72
00:58:11        all      0.23      0.01      0.96      0.00      0.00     98.80
00:58:12        all      0.54      0.02      1.64      0.00      0.00     97.80
00:58:13        all      0.26      0.01      0.99      0.00      0.00     98.74
00:58:14        all      5.41      0.00      1.08      0.00      0.00     93.51
00:58:15        all     49.42      0.01      4.61      0.01      0.00     45.95
00:58:16        all     15.29      0.01      1.28      0.00      0.00     83.42
00:58:17        all      0.20      0.01      0.96      0.00      0.00     98.83
00:58:18        all      0.23      0.03      0.93      0.00      0.00     98.81
00:58:19        all      0.21      0.01      0.92      0.00      0.00     98.86
00:58:20        all      0.23      0.01      0.92      0.00      0.00     98.84
00:58:21        all      0.22      0.02      0.93      0.00      0.00     98.83
00:58:22        all      0.49      0.01      1.80      0.00      0.00     97.70
00:58:23        all      0.23      0.01      0.96      0.00      0.00     98.80
00:58:24        all      0.21      0.01      0.98      0.00      0.00     98.80
00:58:25        all      0.20      0.02      1.00      0.00      0.00     98.78
00:58:26        all      0.61      0.01      1.36      0.02      0.00     98.00
00:58:27        all      0.34      0.01      1.17      0.02      0.00     98.45
00:58:28        all      0.19      0.01      0.97      0.00      0.00     98.83
00:58:29        all      3.14      0.02      0.98      0.00      0.00     95.86
00:58:30        all     47.82      0.02      4.47      0.00      0.00     47.69
00:58:31        all      7.80      0.02      1.13      0.00      0.00     91.05
00:58:32        all      0.50      0.02      1.78      0.00      0.00     97.70
00:58:33        all      0.21      0.01      0.97      0.00      0.00     98.81
00:58:34        all      0.20      0.01      0.96      0.00      0.00     98.83
00:58:35        all      0.18      0.01      0.95      0.00      0.00     98.86
00:58:36        all      0.24      0.01      0.91      0.00      0.00     98.84
00:58:37        all      0.30      0.01      0.90      0.00      0.00     98.79
00:58:38        all      0.23      0.01      0.95      0.00      0.00     98.81
00:58:39        all      0.19      0.01      0.95      0.00      0.00     98.85
00:58:40        all      0.21      0.03      0.93      0.00      0.00     98.83
00:58:41        all      0.20      0.01      0.98      0.00      0.00     98.81
00:58:42        all      0.51      0.01      1.73      0.00      0.00     97.74
00:58:43        all      0.19      0.02      1.01      0.00      0.00     98.78
00:58:44        all      0.23      0.03      0.96      0.00      0.00     98.78
00:58:45        all      0.20      0.02      0.96      0.00      0.00     98.82
00:58:46        all      6.12      0.01      2.83      0.00      0.00     91.04
00:58:47        all     50.81      0.02      3.45      0.00      0.00     45.72
00:58:48        all      6.32      0.02      1.37      0.00      0.00     92.29
00:58:49        all      0.22      0.01      0.94      0.00      0.00     98.83
00:58:50        all      0.25      0.01      0.98      0.00      0.00     98.76
00:58:51        all      0.18      0.01      0.95      0.00      0.00     98.86
00:58:52        all      0.63      0.01      1.57      0.00      0.00     97.79
00:58:53        all      0.18      0.01      1.03      0.00      0.00     98.78
00:58:54        all      0.28      0.02      0.94      0.00      0.00     98.76
00:58:55        all      0.23      0.03      0.95      0.00      0.00     98.79
00:58:56        all      0.20      0.02      0.97      0.00      0.00     98.81
00:58:57        all      0.22      0.01      0.95      0.00      0.00     98.82
00:58:58        all      0.18      0.01      1.03      0.00      0.00     98.78
00:58:59        all      0.21      0.01      0.95      0.00      0.00     98.83
00:59:00        all      0.25      0.01      0.94      0.00      0.00     98.80
00:59:01        all      0.20      0.01      0.92      0.00      0.00     98.87
00:59:02        all      0.49      0.01      1.78      0.00      0.00     97.72
00:59:03        all      7.60      0.02      4.34      0.01      0.00     88.02
00:59:04        all     52.15      0.02      2.01      0.00      0.00     45.82
00:59:05        all      5.85      0.00      1.34      0.00      0.00     92.81
00:59:06        all      0.21      0.02      0.93      0.00      0.00     98.84
00:59:07        all      0.20      0.01      0.95      0.00      0.00     98.84
00:59:08        all      0.15      0.01      1.00      0.00      0.00     98.84
00:59:09        all      0.20      0.01      0.95      0.00      0.00     98.84
00:59:10        all      0.22      0.02      1.01      0.00      0.00     98.75
00:59:11        all      0.21      0.01      1.02      0.00      0.00     98.76
00:59:12        all      0.59      0.01      1.63      0.00      0.00     97.77
00:59:13        all      0.17      0.01      0.98      0.00      0.00     98.84
00:59:14        all      0.23      0.00      0.91      0.00      0.00     98.86
00:59:15        all      0.18      0.00      0.95      0.00      0.00     98.87
00:59:16        all      0.16      0.01      0.96      0.00      0.00     98.87
00:59:17        all      0.25      0.01      0.86      0.00      0.00     98.88
00:59:18        all      0.20      0.01      0.98      0.00      0.00     98.81
00:59:19        all     34.67      0.02      4.70      0.00      0.00     60.60
00:59:20        all     33.57      0.01      1.75      0.00      0.00     64.67
00:59:21        all      0.25      0.01      0.97      0.00      0.00     98.77
00:59:22        all      0.49      0.00      1.80      0.00      0.00     97.71
00:59:23        all      0.27      0.01      0.91      0.00      0.00     98.81
00:59:24        all      0.24      0.00      0.90      0.00      0.00     98.86
00:59:25        all      0.20      0.02      0.95      0.00      0.00     98.83
00:59:26        all      0.23      0.00      1.10      0.03      0.00     98.64
00:59:27        all      0.65      0.02      1.65      0.04      0.00     97.64
00:59:28        all      0.18      0.01      0.97      0.00      0.00     98.84
00:59:29        all      0.21      0.02      1.01      0.00      0.00     98.76
00:59:30        all      0.22      0.01      0.88      0.00      0.00     98.89
00:59:31        all      0.22      0.02      0.94      0.00      0.00     98.82
00:59:32        all      0.43      0.00      1.86      0.00      0.00     97.71
00:59:33        all      0.18      0.02      0.97      0.00      0.00     98.83
00:59:34        all      0.28      0.01      0.90      0.00      0.00     98.81
00:59:35        all      0.23      0.01      0.96      0.00      0.00     98.80
00:59:36        all      0.19      0.00      1.05      0.00      0.00     98.76
00:59:37        all      7.52      0.02      2.42      0.00      0.00     90.03
00:59:38        all     50.26      0.02      3.58      0.00      0.00     46.14
00:59:39        all      1.30      0.00      1.30      0.00      0.00     97.41
00:59:40        all      0.23      0.02      0.94      0.00      0.00     98.81
00:59:41        all      0.18      0.00      1.01      0.00      0.00     98.81
00:59:42        all      0.49      0.01      1.76      0.00      0.00     97.74
00:59:43        all      0.17      0.02      1.01      0.00      0.00     98.80
00:59:44        all      0.20      0.00      0.99      0.00      0.00     98.81
00:59:45        all      0.21      0.02      0.99      0.00      0.00     98.78
00:59:46        all      0.24      0.01      0.93      0.00      0.00     98.82
00:59:47        all      0.18      0.02      0.97      0.00      0.00     98.83
00:59:48        all      0.21      0.00      0.95      0.00      0.00     98.84
00:59:49        all      0.16      0.03      1.00      0.00      0.00     98.81
00:59:50        all      0.21      0.01      0.93      0.00      0.00     98.85
00:59:51        all      0.22      0.01      0.93      0.00      0.00     98.84
00:59:52        all      0.53      0.01      1.74      0.00      0.00     97.71
00:59:53        all     29.97      0.02      4.86      0.00      0.00     65.16
00:59:54        all     33.99      0.01      1.74      0.00      0.00     64.27
00:59:55        all      0.25      0.00      0.98      0.00      0.00     98.77
00:59:56        all      0.19      0.01      0.95      0.00      0.00     98.85
00:59:57        all      0.19      0.01      1.00      0.00      0.00     98.80
00:59:58        all      0.18      0.01      0.95      0.00      0.00     98.86
00:59:59        all      0.24      0.01      0.87      0.00      0.00     98.88
01:00:00        all      0.24      0.02      0.94      0.00      0.00     98.80
01:00:01        all      0.24      0.01      0.96      0.00      0.00     98.79
01:00:02        all      0.55      0.02      1.71      0.00      0.00     97.71
01:00:03        all      0.26      0.01      0.91      0.00      0.00     98.82
01:00:04        all      0.21      0.02      0.99      0.00      0.00     98.78
01:00:05        all      0.21      0.01      0.99      0.00      0.00     98.79
01:00:06        all      0.19      0.01      0.98      0.00      0.00     98.82
01:00:07        all      0.19      0.02      0.98      0.00      0.00     98.81
01:00:08        all      0.19      0.01      0.97      0.00      0.00     98.83
01:00:09        all      0.22      0.01      0.95      0.00      0.00     98.82
01:00:10        all     19.66      0.01      4.42      0.00      0.00     75.91
01:00:11        all     32.53      0.01      1.49      0.00      0.00     65.98
01:00:12        all      0.44      0.01      1.87      0.00      0.00     97.68
01:00:13        all      0.27      0.01      0.91      0.00      0.00     98.81
01:00:14        all      0.19      0.01      0.96      0.00      0.00     98.84
01:00:15        all      0.24      0.02      0.93      0.00      0.00     98.81
01:00:16        all      0.22      0.00      0.94      0.00      0.00     98.84
01:00:17        all      0.23      0.01      0.96      0.00      0.00     98.80
01:00:18        all      0.18      0.01      0.95      0.00      0.00     98.86
01:00:19        all      0.25      0.02      0.88      0.00      0.00     98.85
01:00:20        all      0.22      0.00      0.90      0.00      0.00     98.88
01:00:21        all      0.20      0.01      0.91      0.00      0.00     98.88
01:00:22        all      0.49      0.03      1.75      0.00      0.00     97.72
01:00:23        all      0.16      0.01      1.03      0.00      0.00     98.80
01:00:24        all      0.20      0.01      1.00      0.00      0.00     98.79
01:00:25        all      0.19      0.02      0.99      0.00      0.00     98.80
01:00:26        all      1.75      0.02      1.05      0.00      0.00     97.17
01:00:27        all     45.40      0.01      4.86      0.02      0.00     49.71
01:00:28        all      8.41      0.01      1.46      0.03      0.00     90.09
01:00:29        all      0.18      0.01      0.94      0.00      0.00     98.87
01:00:30        all      0.23      0.02      0.97      0.00      0.00     98.78
01:00:31        all      0.22      0.02      0.91      0.00      0.00     98.85
01:00:32        all      0.49      0.01      1.35      0.00      0.00     98.15
01:00:33        all      0.30      0.01      1.21      0.00      0.00     98.48
01:00:34        all      0.20      0.01      1.01      0.00      0.00     98.78
01:00:35        all      0.19      0.02      0.97      0.00      0.00     98.82
01:00:36        all      0.19      0.01      0.95      0.00      0.00     98.85
01:00:37        all      0.19      0.01      0.97      0.00      0.00     98.83
01:00:38        all      0.18      0.00      0.96      0.00      0.00     98.86
01:00:39        all      0.21      0.02      1.00      0.00      0.00     98.77
01:00:40        all      0.23      0.01      0.92      0.00      0.00     98.84
01:00:41        all      0.24      0.01      0.91      0.00      0.00     98.84
01:00:42        all     20.09      0.02      4.73      0.00      0.00     75.16
01:00:43        all     25.40      0.02      2.09      0.00      0.00     72.48
01:00:44        all      0.23      0.01      0.97      0.00      0.00     98.79
01:00:45        all      0.23      0.01      0.91      0.00      0.00     98.85
01:00:46        all      0.21      0.01      0.97      0.00      0.00     98.81
01:00:47        all      0.21      0.01      0.97      0.00      0.00     98.81
01:00:48        all      0.24      0.01      0.90      0.00      0.00     98.85
01:00:49        all      0.20      0.03      1.00      0.00      0.00     98.77
01:00:50        all      0.35      0.01      0.94      0.00      0.00     98.70
01:00:51        all      0.18      0.00      0.95      0.00      0.00     98.87
01:00:52        all      0.24      0.01      0.93      0.00      0.00     98.82
01:00:53        all      0.56      0.01      1.69      0.00      0.00     97.73
01:00:54        all      0.17      0.01      0.99      0.00      0.00     98.83
01:00:55        all      0.17      0.02      1.01      0.00      0.00     98.80
01:00:56        all      4.30      0.02      0.99      0.00      0.00     94.69
