Linux 5.19.0-45-generic (fedtest5-virt) 	24/06/23 	_x86_64_	(3 CPU)

06:34:39 AM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:38:29 AM IST     all     93.71      0.00      1.66      0.00      0.00      4.64
06:38:30 AM IST     all      0.00      0.00      1.34      0.00      0.00     98.66
06:38:31 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:38:32 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:38:33 AM IST     all      0.66      0.00      0.33      0.00      0.00     99.00
06:38:34 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:38:35 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:38:36 AM IST     all      0.00      0.00      0.00      0.34      0.00     99.66
06:38:37 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
06:38:38 AM IST     all      0.67      0.00      0.33      0.00      0.00     99.00
06:38:39 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:38:40 AM IST     all      0.00      0.00      0.00      0.34      0.00     99.66
06:38:41 AM IST     all      1.74      0.00      3.47      0.00      0.00     94.79
06:38:42 AM IST     all     75.42      0.00     20.93      0.00      0.00      3.65
06:38:43 AM IST     all     96.62      0.00      0.68      0.00      0.00      2.70
06:38:44 AM IST     all     94.72      0.00      1.98      0.00      0.00      3.30
06:38:45 AM IST     all     94.58      0.00      1.36      0.00      0.00      4.07
06:38:46 AM IST     all     55.37      0.00      1.01      0.00      0.00     43.62
06:38:47 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:38:48 AM IST     all      0.00      0.00      0.33      0.00      0.00     99.67
06:38:49 AM IST     all      0.33      0.00      0.00      0.33      0.00     99.33
06:38:50 AM IST     all      0.33      0.00      0.33      0.00      0.00     99.33
06:38:51 AM IST     all      0.34      0.00      0.34      0.00      0.00     99.33
06:38:52 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
06:38:53 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
06:38:54 AM IST     all      0.00      0.00      1.01      0.00      0.00     98.99
06:38:55 AM IST     all      0.67      0.00      0.00      0.00      0.00     99.33
06:38:56 AM IST     all     26.03      0.00     26.37      0.00      0.00     47.60
06:38:57 AM IST     all     95.96      0.00      1.68      0.00      0.00      2.36
06:38:58 AM IST     all     94.58      0.00      1.36      0.00      0.00      4.07
06:38:59 AM IST     all     95.30      0.00      1.68      0.00      0.00      3.02
06:39:00 AM IST     all     96.99      0.00      0.67      0.00      0.00      2.34
06:39:01 AM IST     all      9.06      0.00      1.01      0.00      0.00     89.93
06:39:02 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:39:03 AM IST     all      0.33      0.00      1.00      0.00      0.00     98.67
06:39:04 AM IST     all      0.00      0.00      0.00      0.34      0.00     99.66
06:39:05 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:39:06 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:39:07 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:39:08 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:39:09 AM IST     all      0.34      0.00      0.67      0.00      0.00     98.99
06:39:10 AM IST     all      0.34      0.00      0.34      0.00      0.00     99.33
06:39:11 AM IST     all      0.33      0.00      0.33      0.00      0.00     99.33
06:39:12 AM IST     all      0.34      0.00      3.06      0.00      0.00     96.60
06:39:13 AM IST     all     59.39      0.00     25.60      0.00      0.00     15.02
06:39:14 AM IST     all     95.67      0.00      1.00      0.00      0.00      3.33
06:39:15 AM IST     all     95.59      0.00      1.36      0.00      0.00      3.05
06:39:16 AM IST     all     95.32      0.00      1.00      0.00      0.00      3.68
06:39:17 AM IST     all     74.83      0.00      1.36      0.00      0.00     23.81
06:39:18 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:39:19 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:39:20 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:39:21 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
06:39:22 AM IST     all      0.00      0.00      0.00      0.34      0.00     99.66
06:39:23 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:39:24 AM IST     all      0.00      0.00      1.00      0.00      0.00     99.00
06:39:25 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:39:26 AM IST     all      0.00      0.00      0.00      0.33      0.00     99.67
06:39:27 AM IST     all     10.14      0.00      4.55      0.00      0.00     85.31
06:39:28 AM IST     all     76.43      0.00     20.54      0.00      0.00      3.03
06:39:29 AM IST     all     93.02      0.00      3.99      0.00      0.00      2.99
06:39:30 AM IST     all     96.61      0.00      0.34      0.00      0.00      3.05
06:39:31 AM IST     all     95.29      0.00      0.67      0.00      0.00      4.04
06:39:32 AM IST     all     47.97      0.00      2.03      0.00      0.00     50.00
06:39:33 AM IST     all      0.34      0.00      0.67      0.00      0.00     98.99
06:39:34 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
06:39:35 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:39:36 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:39:37 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:39:38 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:39:39 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:39:40 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:39:41 AM IST     all      0.00      0.00      0.33      0.00      0.00     99.67
06:39:42 AM IST     all      0.67      0.00      0.34      0.00      0.00     98.99
06:39:43 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:39:44 AM IST     all     15.25      0.00     15.25      0.00      0.00     69.49
06:39:45 AM IST     all     87.25      0.00      9.73      0.00      0.00      3.02
