Linux 5.19.0-45-generic (aicfed-virtual-machine) 	24/06/23 	_x86_64_	(3 CPU)

01:04:40 AM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:10:36 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
01:10:37 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:38 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
01:10:39 AM IST     all     16.84      0.00     15.09      0.00      0.00     68.07
01:10:40 AM IST     all     86.62      0.00     10.03      0.00      0.00      3.34
01:10:41 AM IST     all     96.31      0.00      0.67      0.00      0.00      3.02
01:10:42 AM IST     all     94.61      0.00      1.35      0.00      0.00      4.04
01:10:43 AM IST     all     94.30      0.00      2.01      0.00      0.00      3.69
01:10:44 AM IST     all     25.68      0.00      1.01      0.00      0.00     73.31
01:10:45 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
01:10:46 AM IST     all      0.00      0.00      0.33      0.00      0.00     99.67
01:10:47 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
01:10:48 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
