Linux 5.19.0-45-generic (rachit-virtual-machine) 	29/06/23 	_x86_64_	(4 CPU)

11:17:21 PM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:21:13 PM IST     all     77.75      0.00      1.28      0.00      0.00     20.97
11:21:14 PM IST     all     83.88      0.00      0.50      0.00      0.00     15.62
11:21:15 PM IST     all     25.44      0.00      1.26      0.00      0.00     73.30
11:21:16 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:17 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:18 PM IST     all      1.01      1.01      2.01      1.51      0.00     94.47
11:21:19 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:20 PM IST     all      0.00      0.25      0.50      0.00      0.00     99.25
11:21:21 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:22 PM IST     all      0.25      0.00      0.00      0.00      0.00     99.75
11:21:23 PM IST     all      0.00      0.00      0.25      0.00      0.00     99.75
11:21:24 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:25 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:26 PM IST     all      0.00      0.00      0.25      0.00      0.00     99.75
11:21:27 PM IST     all      4.30      0.00      2.03      0.00      0.00     93.67
11:21:28 PM IST     all     62.28      0.00     21.52      0.00      0.00     16.20
11:21:29 PM IST     all     76.84      0.00      1.02      0.00      0.00     22.14
11:21:30 PM IST     all     75.64      0.00      2.56      0.00      0.00     21.79
11:21:31 PM IST     all     76.84      0.00      1.02      0.00      0.00     22.14
11:21:32 PM IST     all     65.14      0.00      1.78      0.00      0.00     33.08
11:21:33 PM IST     all      0.00      0.00      0.25      0.00      0.00     99.75
11:21:34 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:35 PM IST     all      0.00      0.00      0.25      0.00      0.00     99.75
11:21:36 PM IST     all      0.76      1.76      1.51      2.02      0.00     93.95
11:21:37 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:38 PM IST     all      0.25      0.00      0.50      0.00      0.00     99.25
11:21:39 PM IST     all      0.00      0.00      0.25      0.00      0.00     99.75
11:21:40 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:41 PM IST     all      0.25      0.00      0.50      0.00      0.00     99.25
11:21:42 PM IST     all      0.75      0.00      0.25      0.25      0.00     98.75
11:21:43 PM IST     all     23.16      0.25     20.87      0.00      0.00     55.73
11:21:44 PM IST     all     74.42      0.00      4.35      0.00      0.00     21.23
11:21:45 PM IST     all     74.87      0.00      1.78      0.00      0.00     23.35
11:21:46 PM IST     all     78.09      0.00      1.01      0.00      0.00     20.91
11:21:47 PM IST     all     83.12      0.00      0.76      0.00      0.00     16.12
11:21:48 PM IST     all     30.81      0.00      1.01      0.00      0.00     68.18
11:21:49 PM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
11:21:50 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:51 PM IST     all      0.25      1.52      1.01      1.52      0.00     95.71
11:21:52 PM IST     all      0.25      0.00      0.25      0.00      0.00     99.50
11:21:53 PM IST     all      0.00      0.00      0.25      0.00      0.00     99.75
11:21:54 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:55 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:56 PM IST     all      0.25      0.00      0.25      0.00      0.00     99.50
11:21:57 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:58 PM IST     all      0.25      0.00      0.00      0.00      0.00     99.75
11:21:59 PM IST     all      2.06      0.00      4.11      0.00      0.00     93.83
11:22:00 PM IST     all     63.87      0.00     18.32      0.00      0.00     17.81
11:22:01 PM IST     all     76.28      0.00      2.30      0.00      0.00     21.43
11:22:02 PM IST     all     75.19      0.00      4.30      0.00      0.00     20.51
11:22:03 PM IST     all     77.72      0.25      1.77      0.00      0.00     20.25
11:22:04 PM IST     all     70.25      0.00      1.00      0.00      0.00     28.75
11:22:05 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:22:06 PM IST     all      0.00      0.00      0.25      0.00      0.00     99.75
11:22:07 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:22:08 PM IST     all      0.50      1.75      1.50      1.75      0.00     94.49
11:22:09 PM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
11:22:10 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:22:11 PM IST     all      0.25      0.00      0.00      0.00      0.00     99.75
11:22:12 PM IST     all      0.00      0.00      0.25      0.00      0.00     99.75
11:22:13 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:22:14 PM IST     all      0.00      0.00      0.25      0.00      0.00     99.75
11:22:15 PM IST     all      1.02      0.00      0.76      0.00      0.00     98.22
11:22:16 PM IST     all     44.42      0.00     25.97      0.00      0.00     29.61
11:22:17 PM IST     all     75.51      0.00      1.77      0.00      0.00     22.73
11:22:18 PM IST     all     78.23      0.25      1.01      0.00      0.00     20.51
11:22:19 PM IST     all     76.40      0.00      1.27      0.00      0.00     22.34
11:22:20 PM IST     all     85.39      0.00      1.76      0.00      0.00     12.85
11:22:21 PM IST     all      0.25      0.25      0.00      0.00      0.00     99.50
11:22:22 PM IST     all      0.00      0.00      0.25      0.00      0.00     99.75
11:22:23 PM IST     all      0.25      0.00      0.00      0.00      0.00     99.75
11:22:24 PM IST     all      0.50      1.26      1.26      1.51      0.00     95.48
11:22:25 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:22:26 PM IST     all      0.25      0.00      0.00      0.00      0.00     99.75
11:22:27 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:22:28 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
